Schüler-ID,Alter,Geschlecht,Ethnizität,Bildung_der_Eltern,Lernzeit_pro_Woche,Fehlzeiten,Nachhilfe,Unterstützung_durch_Eltern,Extracurricular,Sports,Musik,Ehrenamt,Notendurchschnitt,Note
2215,16,1,2,2,12.120300049588865,16,0,3,1,0,1,0,2.862606735033963,4.0
2216,15,1,0,1,1.7926354660923582,5,0,1,1,0,1,0,2.565467555993024,4.0
2217,16,0,3,2,19.18470870647644,14,0,3,0,0,0,0,2.7435116882992183,4.0
2218,16,1,3,1,14.313253041446227,7,0,2,0,1,0,0,2.3108448878853696,3.0
2219,15,0,1,3,15.763195762714128,6,1,1,0,0,0,0,1.8687641151875787,2.0
2220,17,0,0,2,14.082087215432736,1,1,4,0,1,0,0,1.2297160273845553,1.0
2221,15,0,0,1,11.794580721529314,29,0,3,0,1,0,0,4.200408802309891,5.0
2222,16,0,2,4,8.998255621710108,12,0,4,1,1,0,0,2.035331769070701,3.0
2223,15,1,0,2,17.167467595221247,29,0,1,0,1,0,0,4.297239681136562,5.0
2224,17,0,0,0,19.13671335086126,22,0,1,1,0,1,0,3.8063822286603575,5.0
2225,15,0,1,2,9.980723458081629,28,0,2,0,1,0,0,4.700048093837618,5.0
2226,16,1,2,1,18.63070098310524,5,0,3,0,1,0,0,1.7004211265785711,2.0
2227,17,0,2,3,11.66665819977035,28,0,1,0,0,0,0,4.7876329047961015,5.0
2228,18,0,0,3,10.767683737928664,4,0,3,1,1,1,0,1.4738749621975789,1.0
2229,16,1,1,4,9.089654659107133,19,0,2,0,1,0,0,3.388262046037399,5.0
2230,17,1,0,2,4.185755230602397,0,0,2,1,1,0,0,1.6569491358857138,2.0
2231,17,1,0,2,0.0743932163611837,28,0,3,0,0,0,0,4.97353133893572,5.0
2232,18,1,2,2,4.830124537121225,17,0,3,1,0,0,0,3.363596889597115,5.0
2233,15,1,0,1,10.194463432071304,14,0,0,0,0,0,0,3.290298621611002,5.0
2234,15,1,0,2,7.599199045195051,22,0,4,0,1,1,0,3.5148881718925584,5.0
2235,16,1,0,2,8.969704560052676,9,0,2,1,1,0,0,2.0005908530735557,3.0
2236,18,0,2,0,19.61296439128099,2,1,0,1,0,0,0,1.4845841703539921,1.0
2237,15,1,2,2,7.005447413386552,4,0,3,0,0,0,0,2.08186087244704,3.0
2238,18,1,1,3,9.043658787202158,23,0,4,1,1,0,0,3.637766400635835,5.0
2239,15,1,2,3,2.6703110270563912,28,0,3,0,0,0,0,4.794932039853699,5.0
2240,17,0,0,0,0.9591546487397528,12,0,3,1,0,1,0,2.7667605336910155,4.0
2241,15,0,0,0,15.508190291849893,7,1,3,0,1,0,0,1.8406970615437341,2.0
2242,18,1,0,1,11.413663501439572,21,1,4,0,0,1,0,3.005388296798444,5.0
2243,17,1,0,3,15.2140961208779,20,0,0,0,0,0,1,4.000911456102573,5.0
2244,17,1,0,1,2.9972559777310326,28,0,3,1,1,0,0,4.478044274335725,5.0
2245,17,0,3,2,11.43657542365382,1,0,3,1,0,0,0,1.5363124508765682,2.0
2246,18,0,0,1,5.072849486827511,8,0,0,0,1,0,0,3.012035273470582,5.0
2247,16,1,0,2,4.561236338000398,16,0,2,1,0,0,1,3.318095195609743,5.0
2248,16,0,0,1,0.2305202810597051,26,0,2,0,0,0,0,4.887364941004813,5.0
2249,16,1,0,2,2.606814471381438,17,0,3,1,0,0,1,3.0920160864520847,5.0
2250,18,0,3,1,6.185362229993907,12,0,0,0,0,0,0,3.802066668894551,5.0
2251,17,0,0,2,2.337575211818781,0,1,3,0,0,0,0,1.7847273151130816,2.0
2252,16,1,0,1,19.71716880821875,11,0,1,0,0,0,0,2.809730741295516,4.0
2253,18,1,2,2,6.172652970479014,19,0,2,0,0,1,0,3.8490338685558316,5.0
2254,16,1,0,3,2.6064789340465637,19,0,3,0,0,0,1,4.3098486549012645,5.0
2255,15,1,0,1,3.981646256559155,20,0,2,1,0,0,0,3.4800447079244243,5.0
2256,16,0,0,3,11.75406456682953,4,1,2,0,0,0,0,1.831011389893621,2.0
2257,16,0,1,2,1.2808704772957702,7,0,0,1,0,0,0,3.1918354412312593,5.0
2258,17,0,3,1,17.248682602823138,26,1,3,1,0,0,0,3.8841212696943064,5.0
2259,18,1,2,2,19.229993584742942,14,0,4,0,0,0,0,2.9966920201762703,4.0
2260,17,0,0,1,4.934948413347618,26,1,4,0,0,0,0,4.110285084912157,5.0
2261,17,1,2,2,9.001905371817188,2,1,3,1,1,0,0,1.015326397341274,1.0
2262,17,0,0,2,0.4426890205899414,5,0,1,1,0,0,0,2.6745659350837596,4.0
2263,17,1,0,1,12.81420449454443,27,0,1,1,0,1,0,4.386683668435023,5.0
2264,17,1,0,2,8.278521161051778,12,1,1,1,1,1,0,2.28777025731681,3.0
2265,16,0,0,3,5.401169322031114,11,0,2,0,0,1,0,2.903383788553307,4.0
2266,17,1,1,3,4.1367422123321695,18,0,1,1,0,0,0,3.816936149658377,5.0
2267,17,1,1,2,13.080461553175208,28,0,1,0,0,1,0,4.439825394297652,5.0
2268,18,0,3,4,8.32434062064629,17,0,3,0,0,0,0,3.832574587228663,5.0
2269,15,1,1,2,3.5931857805982403,23,0,2,1,0,0,1,4.076818438495282,5.0
2270,16,1,1,1,13.78218162973648,0,0,3,1,0,0,0,1.15871375148711,1.0
2271,16,1,0,3,11.301445660733872,24,0,4,1,1,0,0,3.787119248511626,5.0
2272,16,0,0,2,17.173441098589922,26,0,3,0,0,1,0,4.037850780109469,5.0
2273,17,0,1,2,2.349517977529858,6,1,3,1,0,0,0,2.4979908663673873,3.0
2274,17,1,0,2,15.713332038889122,11,0,3,1,0,0,0,2.5437762055539475,4.0
2275,17,0,2,3,13.47033573634518,9,1,2,1,0,0,0,2.353443039447193,3.0
2276,18,1,0,3,2.3002187365619564,28,1,0,0,0,0,0,4.618231504849843,5.0
2277,15,1,0,2,13.896414597434417,11,1,0,1,1,0,0,2.603860904928442,4.0
2278,17,1,0,1,8.830945777596607,10,1,1,0,1,1,0,2.404351137402295,3.0
2279,15,1,0,2,18.899695711116863,3,1,3,1,1,0,0,1.0,1.0
2280,18,1,0,2,2.8322270123579862,18,1,4,1,0,0,0,3.5804773650444512,5.0
2281,16,0,2,1,12.85666781631476,5,0,4,1,1,0,0,1.567315291645278,2.0
2282,17,1,0,2,7.6396009092589185,24,0,0,0,0,0,1,4.870693248112453,5.0
2283,15,0,1,2,19.136293411817554,8,1,4,0,0,0,0,2.0710517622749314,3.0
2284,15,0,0,1,6.59949790580553,19,0,2,0,0,0,0,4.052866536750184,5.0
2285,17,1,0,1,19.243718189836,9,1,3,0,1,0,0,2.0004558960848833,3.0
2286,16,1,0,1,18.02971702201498,4,1,1,1,0,0,0,1.9446137046019238,2.0
2287,16,0,2,3,5.407664706213127,26,0,0,0,0,0,0,5.0,5.0
2288,16,0,0,1,16.070835536528556,12,1,2,0,1,0,1,2.254141201616807,3.0
2289,18,0,2,1,19.91208403607012,8,0,3,1,0,1,1,1.785371574302352,2.0
2290,15,1,0,2,5.053260043425647,1,0,1,0,0,1,0,1.5845866757565656,2.0
2291,15,0,2,1,8.735543386466393,17,0,1,1,0,0,1,3.5306107281693926,5.0
2292,15,1,0,0,10.403614731335193,20,0,4,0,0,0,0,3.4478870623492073,5.0
2293,18,1,1,1,5.898622716077286,0,0,4,0,0,0,0,1.451540173913049,1.0
2294,15,1,1,2,0.3052967929205952,23,0,0,1,0,0,0,4.807374888259853,5.0
2295,18,0,3,2,4.402584883950533,20,0,3,0,0,0,0,3.6510025797009398,5.0
2296,16,1,0,1,5.638737686835169,11,1,2,0,1,0,0,2.8568949311408023,4.0
2297,17,1,0,2,8.871994026363744,9,0,2,0,1,0,1,2.5286134670661577,4.0
2298,15,1,0,4,3.4220495682680374,1,0,2,0,1,0,0,1.794574665587695,2.0
2299,15,1,2,1,17.465087133833453,27,0,2,1,0,0,0,4.545885561925744,5.0
2300,16,1,1,1,14.098222654626722,8,1,2,1,0,0,0,2.190166792505932,3.0
2301,17,0,2,1,1.7040095511932396,1,1,2,0,0,0,0,2.002494391579365,3.0
2302,18,1,0,2,13.001849022798629,22,0,2,1,1,0,1,3.8238109662855253,5.0
2303,17,1,0,2,13.073129528112409,23,0,3,1,1,1,0,3.331075454213389,5.0
2304,16,0,0,1,19.124423472872557,29,1,3,1,1,0,0,3.3769959249909496,5.0
2305,16,1,3,2,0.0604174271232249,21,0,2,0,0,0,1,4.482206871625129,5.0
2306,17,0,1,0,4.958648996116144,13,0,1,1,0,0,0,3.0538993016663474,5.0
2307,18,1,3,2,18.55582958750631,10,0,3,0,1,0,0,2.184996952022012,3.0
2308,18,0,0,2,18.64267830796566,22,0,3,1,0,0,0,3.75181743318575,5.0
2309,15,0,1,1,14.411728387412747,10,1,3,1,0,0,0,2.240985656615024,3.0
2310,18,1,1,2,15.3152664209508,16,0,2,0,1,0,0,3.0787057919750014,5.0
2311,17,1,0,1,1.8296591585929425,3,0,1,0,0,0,0,2.267709324141735,3.0
2312,16,1,2,2,10.277516695564673,12,0,3,0,0,0,0,2.7713913810877253,4.0
2313,15,0,3,0,4.631659825779988,6,1,2,0,0,1,0,2.388311527406165,3.0
2314,15,0,2,3,3.624360872272345,15,1,4,0,0,1,0,2.802223272814344,4.0
2315,16,0,2,1,16.20606598246665,0,1,3,1,0,0,0,1.6644932072821774,2.0
2316,18,1,0,3,2.7007627336109485,12,0,1,0,0,0,0,3.2784020373641427,5.0
2317,16,0,0,1,9.373032739927703,0,0,2,0,1,1,1,1.7120268015791975,2.0
2318,18,0,3,2,18.77156479172066,10,1,3,0,0,0,0,2.438035443211028,3.0
2319,16,1,0,1,3.716641111306851,5,0,2,0,0,0,0,2.6414281339595784,4.0
2320,17,0,2,3,19.55986847476469,19,1,2,0,0,0,0,3.5023263457398617,5.0
2321,18,0,2,1,19.88575971522118,2,0,3,1,0,0,0,1.4827628712642738,1.0
2322,17,1,1,1,11.112343093648056,11,0,3,0,0,0,0,2.595910180111883,4.0
2323,15,0,3,2,3.4028548035431583,4,0,1,1,1,1,1,2.4827710181413796,3.0
2324,16,1,0,0,6.322097758817913,8,1,2,0,0,0,0,2.5647557175977944,4.0
2325,15,1,0,1,8.489856653530703,25,1,4,1,0,0,0,3.716772493713581,5.0
2326,15,1,0,3,6.186484487164458,25,0,4,0,1,0,0,3.9005656955295027,5.0
2327,15,1,0,4,5.612711597530316,11,0,3,1,0,0,0,2.8088032049569605,4.0
2328,15,1,0,1,19.44459418432715,29,1,4,1,0,1,0,3.415521235929795,5.0
2329,16,0,0,3,3.067296548314913,29,0,2,1,0,0,0,4.524269166612374,5.0
2330,15,0,2,2,14.666558174337244,27,1,2,1,0,0,0,3.792731453865425,5.0
2331,16,1,3,1,0.0082057887834974,26,0,2,1,0,0,0,4.735075837047173,5.0
2332,16,1,0,2,11.923653388047535,9,0,1,1,0,0,0,2.293340379713308,3.0
2333,17,0,0,2,18.31886007908105,18,0,2,1,0,0,0,3.469572110752229,5.0
2334,18,1,3,4,5.75868188186438,4,0,2,1,1,0,1,1.8725474724076014,2.0
2335,18,1,0,1,3.710519505154384,25,0,3,1,0,0,0,3.996385854312798,5.0
2336,16,1,0,2,13.03359589756854,4,0,3,0,0,0,1,1.6307813951791172,2.0
2337,17,0,0,0,14.252028145967865,8,0,3,0,0,0,0,2.20861389152766,3.0
2338,16,0,1,1,13.760610379039626,26,0,2,1,0,0,0,4.326474054309694,5.0
2339,16,1,0,0,6.386337600427481,27,0,1,0,0,0,0,4.662445858553202,5.0
2340,16,1,3,4,5.044048043186617,25,1,2,1,0,0,0,4.113110584229534,5.0
2341,17,0,0,3,19.11837599924088,26,0,3,0,1,1,0,3.4933372266493032,5.0
2342,18,0,1,2,18.46599016539859,19,0,1,0,1,1,0,3.2948006110809755,5.0
2343,17,1,0,2,9.146332197856406,16,0,2,1,0,0,1,3.0272085860972817,5.0
2344,15,1,0,1,16.923877323087467,9,0,2,0,1,0,0,2.373917171246354,3.0
2345,17,0,1,1,9.04646955268592,20,1,3,0,0,0,0,3.328031347049496,5.0
2346,17,0,2,1,8.487780361450207,0,0,3,0,0,0,0,1.9062390747091205,2.0
2347,17,0,2,1,3.135258951985893,21,1,3,0,1,0,1,3.3566262404157503,5.0
2348,17,1,1,2,8.528121129839457,27,0,2,1,1,0,0,4.660793300684956,5.0
2349,18,0,3,2,10.74833877199614,15,0,2,0,0,1,1,3.0736409323372476,5.0
2350,15,1,2,0,0.4500865485737293,25,0,1,1,0,0,0,4.550093792053885,5.0
2351,18,0,2,0,8.882260103508129,25,1,1,0,0,0,0,4.290429160731492,5.0
2352,18,0,0,1,15.627124367904006,14,1,1,1,0,0,1,3.251720317550806,5.0
2353,17,0,0,2,13.600921127485396,22,0,1,0,1,0,0,4.02783174186788,5.0
2354,16,0,0,3,12.7031397772787,16,1,1,0,0,0,1,3.065064215937306,5.0
2355,16,1,1,2,18.19110856874405,25,0,1,0,0,1,0,4.309652116085966,5.0
2356,18,1,0,3,0.3606401965046002,19,1,1,0,0,0,0,4.269633840687124,5.0
2357,18,0,0,2,11.140951723844683,24,0,3,0,0,0,1,4.317734835158396,5.0
2358,17,1,2,1,15.746976968194142,12,0,4,1,1,0,0,1.9765175171553104,2.0
2359,18,0,2,1,10.826707654025345,0,0,3,0,1,1,0,1.2703476989915918,1.0
2360,17,0,3,3,6.477911051607583,24,1,0,0,0,0,0,4.158036774627309,5.0
2361,16,0,0,2,2.725011301839557,7,1,2,0,0,0,0,2.415825721403036,3.0
2362,16,0,1,1,17.751261436323826,4,1,3,1,0,0,0,1.6278739571740344,2.0
2363,15,1,0,2,9.41524784775206,5,1,1,0,0,0,0,1.939194597966007,2.0
2364,16,0,0,2,17.562303939714027,22,0,3,0,0,0,0,3.8319479997593184,5.0
2365,18,0,0,2,11.717042448663369,19,1,2,0,0,0,0,3.6507438780563684,5.0
2366,16,1,0,3,13.483842332300016,29,1,4,1,0,0,0,3.8820351736173415,5.0
2367,17,0,0,2,16.085223087569002,13,0,3,1,0,1,0,2.421332265693602,3.0
2368,16,0,2,2,13.183110892002688,21,0,3,0,1,0,0,3.374448045163639,5.0
2369,15,0,0,0,7.961096813578754,22,0,3,0,0,0,1,4.065983604198809,5.0
2370,16,1,2,0,10.27266767857302,10,1,1,0,1,0,1,2.297361659886252,3.0
2371,17,0,1,1,16.060910493517596,5,1,1,1,0,0,0,2.035990736847478,3.0
2372,17,1,0,0,7.473005927459684,10,1,2,0,1,0,0,2.732541868294481,4.0
2373,18,0,0,2,7.762429135369942,12,1,1,1,0,0,0,3.2463769316488955,5.0
2374,16,0,0,2,1.913802321160023,11,1,1,0,1,0,0,2.9767659184069877,4.0
2375,17,1,1,1,18.291688704434957,21,1,2,0,0,0,0,3.3219874677839143,5.0
2376,15,0,0,3,1.8207262989088344,1,1,3,0,1,1,0,1.340163594687752,1.0
2377,18,0,0,1,12.964183548971118,20,0,0,1,1,0,0,3.6372556308413553,5.0
2378,15,1,0,1,8.263889576055954,2,0,1,1,0,0,0,2.1861942319102874,3.0
2379,16,1,1,1,8.112387805108847,22,0,2,1,0,0,0,3.6972880164558637,5.0
2380,16,1,3,1,13.59103673145368,3,1,2,0,1,0,1,1.6160885214927463,2.0
2381,16,1,0,1,1.3418746525975744,16,0,1,0,1,0,0,3.6212486920380735,5.0
2382,18,1,2,2,11.874115659028693,27,0,4,0,1,0,0,4.268513132863155,5.0
2383,17,0,1,2,15.440635719447096,27,0,2,0,1,0,0,4.599430521367733,5.0
2384,18,1,3,4,16.564255157731886,21,0,2,0,1,1,0,3.2709268333462744,5.0
2385,15,0,2,0,3.410607787875506,5,0,0,0,0,0,0,2.384346235113943,3.0
2386,18,0,1,1,17.948381001563472,6,0,2,0,0,1,1,2.0130572628873717,3.0
2387,15,0,1,0,13.122921836948844,14,0,3,0,0,0,0,2.8730110293332514,4.0
2388,18,1,2,2,17.637096016413658,10,0,1,1,0,1,0,2.2918889596816987,3.0
2389,17,1,0,0,9.705614342203964,23,0,2,0,0,0,0,4.18422263112735,5.0
2390,15,0,0,3,10.84066690194404,2,0,0,1,0,0,0,2.4755761049059934,3.0
2391,16,1,0,2,18.38076554057342,29,0,4,0,0,0,0,4.091761395864263,5.0
2392,16,1,2,2,17.998190867093435,5,0,0,1,0,0,0,1.9443097925265596,2.0
2393,18,1,2,2,8.96321746738004,25,0,3,0,0,0,1,4.162053101544617,5.0
2394,16,1,0,1,5.488252632713635,1,0,2,0,0,0,0,2.166423889221079,3.0
2395,15,0,1,1,7.863408691285283,28,1,2,1,0,0,0,4.214786432316181,5.0
2396,16,0,0,1,7.755286570594995,13,0,3,0,0,0,1,3.1143852145155755,5.0
2397,17,1,0,2,5.73733749965588,8,0,1,1,1,0,0,2.2987694917149097,3.0
2398,17,0,3,1,5.371592086659332,17,0,2,1,0,0,0,3.4780840988124115,5.0
2399,18,1,0,1,17.22125872959439,18,0,2,0,1,0,0,3.1202740133119082,5.0
2400,15,1,0,4,1.3972384136932336,11,0,0,1,0,1,0,2.9626519826150615,4.0
2401,17,0,1,0,13.552223641991883,12,0,3,1,0,0,0,2.479326324956754,3.0
2402,17,0,2,3,3.456401029129046,25,0,0,0,0,0,0,4.863834091990197,5.0
2403,15,0,0,2,6.890117867881265,11,0,3,1,0,0,0,3.0253447545532235,5.0
2404,16,1,1,1,1.2308606826967372,11,0,2,1,0,1,0,2.805019628086873,4.0
2405,16,0,1,1,5.399472737109241,17,1,1,0,0,1,0,3.2820040756514697,5.0
2406,18,1,0,1,15.36842142234484,8,0,3,0,1,0,0,2.489671278830907,3.0
2407,16,0,0,2,17.700306490945174,16,1,2,0,1,1,0,2.5650494430601123,4.0
2408,15,0,1,2,4.430543038047341,20,0,2,1,1,0,0,3.6449465376037913,5.0
2409,17,1,0,2,9.270956785178438,15,0,2,1,1,0,1,3.4547448954803004,5.0
2410,16,1,3,3,9.406480958744128,16,0,1,1,0,0,1,3.3809694871645037,5.0
2411,18,1,2,2,17.471506115194686,20,1,3,0,0,0,0,2.979258348408764,4.0
2412,16,1,3,1,15.255981057516108,23,0,2,0,0,0,1,4.016423002605459,5.0
2413,15,1,0,1,10.261544367360996,7,0,1,1,0,0,1,2.9375317327229116,4.0
2414,18,1,3,3,13.414944009435468,10,0,3,0,1,0,0,2.355805790929523,3.0
2415,16,1,0,1,16.947101078187337,23,0,0,1,1,0,0,3.6521361708064863,5.0
2416,18,1,0,0,0.1907790805108988,1,1,1,1,1,0,0,1.9447460180565268,2.0
2417,15,0,0,2,8.057800621000972,7,0,2,0,1,0,0,2.486307285108279,3.0
2418,17,1,0,2,18.144863345541573,11,0,3,0,0,0,0,2.6596280855648,4.0
2419,15,1,1,3,14.806260616879028,20,0,4,0,0,0,0,3.4179067338254914,5.0
2420,15,0,0,2,10.856827486681492,0,0,3,1,0,1,0,1.4344758370637303,1.0
2421,15,1,0,0,10.592890540702667,22,0,2,1,1,0,0,3.398527450259176,5.0
2422,15,0,1,3,6.955401952088756,12,0,3,1,1,0,0,2.362733571399798,3.0
2423,17,0,0,1,10.41041067283029,21,0,2,0,0,0,1,4.09479005174453,5.0
2424,17,1,1,1,13.107663989269064,20,1,1,0,0,0,0,3.423243529410784,5.0
2425,18,0,0,2,8.36726076857586,16,0,4,1,0,1,0,3.214948192080435,5.0
2426,16,1,2,0,14.28306292784348,13,1,1,0,0,0,0,3.1199349066595374,5.0
2427,17,0,2,2,17.224644545207717,13,0,2,1,1,0,0,2.4447768949293347,3.0
2428,17,0,0,1,3.093696963697224,15,0,3,0,0,0,0,3.425693911741139,5.0
2429,16,0,0,2,9.030940456348487,16,0,3,0,0,1,0,3.1861533777160504,5.0
2430,17,1,0,1,8.160401825701623,5,1,0,0,0,0,0,2.4155317374884926,3.0
2431,15,1,2,2,13.74929608099456,25,0,0,0,1,0,1,4.470201390504726,5.0
2432,15,0,0,3,4.997349305158587,27,0,2,1,0,0,0,4.28534871357966,5.0
2433,16,0,0,1,12.805018299045525,6,0,2,0,0,0,1,2.262525834494804,3.0
2434,18,1,0,1,17.54978483462976,25,1,2,1,0,0,0,3.7294704377046877,5.0
2435,18,1,0,1,8.362631995872453,25,0,2,0,0,0,0,4.249111957041369,5.0
2436,16,0,0,1,18.2203139995844,0,0,4,0,0,0,0,1.2473606469057201,1.0
2437,16,0,2,2,19.86327477866957,24,0,1,0,1,1,0,3.837742199278079,5.0
2438,15,1,0,2,2.121840998959041,14,1,2,0,1,0,0,3.1285340985572905,5.0
2439,18,1,0,1,4.661063759697173,19,1,2,0,0,0,0,3.925062611224396,5.0
2440,17,1,2,1,19.007595029641863,20,0,1,1,0,0,0,3.6872275864859247,5.0
2441,15,1,2,1,19.166553729627736,17,0,1,0,1,0,0,3.297118324780546,5.0
2442,16,1,0,2,1.95414550773517,29,1,4,0,0,0,0,4.45962484344766,5.0
2443,18,0,0,1,0.2999700075427336,27,1,3,0,0,0,0,4.658177611582288,5.0
2444,17,1,0,4,3.222000465128445,25,0,1,0,0,0,1,4.730279137946516,5.0
2445,17,0,3,2,19.92025566764497,12,1,3,0,0,0,0,2.495832232945412,3.0
2446,15,1,0,1,3.5999923322137373,23,0,1,1,0,0,0,4.469641811328354,5.0
2447,18,0,3,2,10.050952134440465,29,0,3,0,1,1,0,4.179894469861332,5.0
2448,18,1,1,3,16.96835452861022,1,1,0,0,1,0,0,1.591510229366957,2.0
2449,16,1,1,2,0.4080322137641268,18,0,3,1,0,0,0,3.649670193638988,5.0
2450,18,0,0,1,12.08977964516919,14,1,0,0,1,0,1,2.970263417552402,4.0
2451,18,0,0,1,5.540508977392486,11,0,2,0,0,1,0,3.2254688972006633,5.0
2452,15,1,0,3,17.246698328794633,14,0,3,0,0,1,0,3.0080900510142956,5.0
2453,18,1,0,2,5.669222985281584,24,1,1,0,0,1,0,4.245964276657012,5.0
2454,17,1,1,2,13.735114405638178,17,0,2,0,0,0,0,3.5086178707745943,5.0
2455,15,1,3,3,13.48439264894794,13,0,0,1,1,0,0,2.8426081667387755,4.0
2456,15,1,1,3,4.429870977192801,5,1,3,1,1,0,1,1.8926515994319648,2.0
2457,16,0,2,3,0.6959839973670023,11,0,2,1,1,0,0,3.000428139297819,5.0
2458,18,0,0,0,8.184991475707946,19,0,2,0,0,0,1,3.6366590518362063,5.0
2459,16,1,0,2,5.783863039317394,22,1,4,1,0,0,0,3.693131961061621,5.0
2460,17,0,0,2,16.179554992274173,29,0,2,0,0,0,0,4.411444376834978,5.0
2461,15,0,1,2,16.007283769106905,29,1,0,0,1,1,0,4.318043861092466,5.0
2462,15,0,3,2,9.14047904385251,5,1,3,0,0,0,0,2.18141817562106,3.0
2463,15,1,1,1,12.13024450646438,25,0,3,0,0,1,0,4.255307166624322,5.0
2464,17,0,0,2,12.085190319738505,29,0,4,1,0,0,1,4.274807053718201,5.0
2465,17,1,0,2,16.543162968552465,8,1,1,1,0,0,0,2.0731795597368556,3.0
2466,16,0,1,0,8.50004828246395,29,0,2,1,1,0,0,4.447742426575134,5.0
2467,16,1,0,2,5.5089335958101815,24,0,3,1,1,0,0,3.701270893179013,5.0
2468,16,0,2,1,5.30069836281095,25,0,3,1,1,0,1,3.813262171501508,5.0
2469,18,1,2,1,10.723845585644083,3,0,3,0,1,0,1,1.6672114121065293,2.0
2470,15,1,1,0,8.98296405464425,16,0,1,0,0,0,0,3.510932979470156,5.0
2471,15,0,0,2,8.802415419698724,1,1,1,1,0,1,0,1.6926218864468399,2.0
2472,16,1,0,2,1.8227467817941445,15,1,1,0,0,0,0,3.389059317440103,5.0
2473,15,1,0,2,14.372074813803913,23,0,4,1,1,0,0,2.942621499403628,4.0
2474,16,1,0,2,4.274733759638214,13,0,1,0,0,0,0,3.326288595514673,5.0
2475,18,1,0,3,3.9390726041744273,25,0,2,0,0,1,0,4.509369937825092,5.0
2476,18,1,1,1,8.255166405547868,7,0,2,0,0,0,1,2.7683430282249772,4.0
2477,17,1,1,1,4.555566832356028,13,1,2,1,0,1,0,2.740548846256293,4.0
2478,18,1,0,3,11.677165346160308,1,1,2,0,0,0,0,1.5455375400646951,2.0
2479,16,1,0,1,7.42926678668943,15,1,3,1,0,0,0,2.841389829853402,4.0
2480,18,0,0,4,8.978234451855801,3,0,2,0,1,0,0,2.252091557485388,3.0
2481,17,0,0,3,10.743386432080577,0,0,1,1,0,0,1,1.6760970396708879,2.0
2482,15,1,2,2,4.070710449636097,22,0,2,0,0,0,0,4.090236466858903,5.0
2483,16,1,0,4,3.115032457310596,19,0,3,0,1,0,0,3.8321041999210648,5.0
2484,15,0,0,0,17.608438057472096,26,0,4,0,0,0,0,3.77958202355801,5.0
2485,17,0,0,1,8.674474056628421,13,1,3,0,0,1,0,2.6654743561242635,4.0
2486,17,0,2,2,8.241872192650783,7,1,3,0,0,0,0,2.1552677379575096,3.0
2487,17,1,1,1,0.7122430054568296,24,1,2,1,0,0,0,4.027752261567936,5.0
2488,15,0,0,3,9.959526051747863,27,1,3,0,0,0,1,4.143602957330279,5.0
2489,15,1,1,0,11.083394432220002,24,0,4,0,0,0,0,4.047324966947467,5.0
2490,15,1,2,2,11.17681741909333,2,0,2,0,1,0,0,1.7646974192908962,2.0
2491,15,0,3,2,14.140623386457689,4,0,0,0,0,0,0,2.466567604202094,3.0
2492,17,1,0,2,3.549636699820236,5,0,4,0,0,0,0,2.227611463216758,3.0
2493,17,1,2,1,5.044462684612377,21,0,3,0,0,0,0,4.053232095346714,5.0
2494,16,1,3,1,16.214609304608253,25,1,2,0,1,0,0,3.6845356288968256,5.0
2495,16,1,3,3,18.94341233686788,7,0,4,0,1,1,0,1.68179197097695,2.0
2496,15,0,1,1,2.7186549473464128,5,0,2,0,0,1,0,2.6688910801029135,4.0
2497,18,0,1,3,9.952991090104364,5,0,2,1,0,0,0,2.094026902192626,3.0
2498,18,1,0,2,4.2835250547917365,3,0,3,0,1,1,0,1.655424802011071,2.0
2499,17,1,2,2,1.2014633670996488,6,0,1,0,0,0,0,2.8318210751585577,4.0
2500,17,0,1,2,6.510066762522708,29,0,3,0,0,0,1,4.788805777208096,5.0
2501,17,1,1,1,2.873752503684255,29,0,1,0,0,0,0,5.0,5.0
2502,16,0,0,2,14.198661468684923,23,1,1,0,0,0,0,4.106013987486315,5.0
2503,16,1,2,3,10.674508273428888,18,0,2,1,0,1,0,3.1692067546099487,5.0
2504,17,1,2,2,2.8766894198062176,6,0,2,0,0,0,0,2.534882586028099,4.0
2505,17,0,0,4,0.1848317681102873,2,0,1,1,0,0,0,2.3494776564233093,3.0
2506,17,0,2,2,16.163140980484254,7,1,4,0,0,0,0,1.838038488647606,2.0
2507,18,0,1,1,3.5238881232849506,0,0,2,1,0,0,0,2.094297025792585,3.0
2508,16,0,2,1,12.12433284441532,0,1,1,1,0,1,0,1.2673152988396303,1.0
2509,18,1,0,4,6.738438261534911,13,1,2,0,1,0,0,2.890313671983061,4.0
2510,18,0,0,1,11.709718766300712,5,1,3,0,0,0,0,2.453365422251985,3.0
2511,17,1,3,3,6.31307253964648,9,0,2,0,0,0,1,2.8843960312744157,4.0
2512,17,0,0,3,1.7387912138450834,24,0,1,1,0,0,0,4.516210609567693,5.0
2513,15,0,2,1,4.459000171155072,27,0,1,0,0,0,0,5.0,5.0
2514,15,1,0,0,3.761171329581512,13,0,2,0,0,0,0,3.1888445190708348,5.0
2515,18,0,1,2,8.560387048792876,3,0,2,0,0,0,1,2.3258374492300917,3.0
2516,16,0,0,1,13.165675668523146,5,1,3,0,0,1,0,1.897254438566717,2.0
2517,17,0,1,2,5.276121498927151,15,1,4,1,0,0,0,2.567103601648688,4.0
2518,17,0,0,2,0.241398706012359,27,0,1,1,1,1,0,4.408127664223717,5.0
